ID,Employment Type
0,4
1,0
2,1
3,5
4,1
5,5
6,1
7,1
8,4
9,5
10,3
11,5
12,2
13,0
14,0
15,0
16,2
17,1
18,3
19,1
20,1
21,0
22,1
23,0
24,4
25,1
26,0
27,4
28,4
29,1
30,0
31,0
32,1
33,0
34,1
35,0
36,0
37,1
38,0
39,1
40,0
41,2
42,5
43,3
44,0
45,2
46,0
47,1
48,0
49,1
50,4
51,4
52,0
53,4
54,2
55,5
56,0
57,5
58,0
59,0
60,0
61,0
62,5
63,5
64,1
65,1
66,0
67,1
68,4
69,1
70,1
71,0
72,1
73,1
74,0
75,0
76,2
77,1
78,1
79,0
80,5
81,5
82,0
83,0
84,5
85,2
86,0
87,5
88,5
89,0
90,5
91,2
92,5
93,1
94,2
95,0
96,0
97,0
98,0
99,0
100,5
101,2
102,1
103,1
104,0
105,5
106,2
107,5
108,4
109,5
110,0
111,1
112,5
113,1
114,5
115,5
116,0
117,2
118,1
119,3
120,0
121,3
122,1
123,1
124,5
125,5
126,1
127,1
128,5
129,0
130,2
131,0
132,2
133,0
134,1
135,1
136,1
137,1
138,1
139,5
140,3
141,0
142,5
143,5
144,5
145,1
146,5
147,0
148,1
149,1
150,4
151,3
152,1
153,1
154,2
155,5
156,3
157,5
158,4
159,0
160,2
161,0
162,3
163,2
164,4
165,1
166,0
167,1
168,1
169,2
170,0
171,0
172,5
173,0
174,1
175,0
176,0
177,5
178,1
179,2
180,0
181,0
182,4
183,1
184,5
185,1
186,1
187,0
188,2
189,1
190,0
191,0
192,1
193,4
194,1
195,5
196,0
197,4
198,1
199,5
200,1
201,2
202,5
203,4
204,0
205,0
206,1
207,5
208,1
209,1
210,5
211,5
212,2
213,1
214,4
215,5
216,0
217,0
218,0
219,4
220,5
221,3
222,4
223,2
224,1
225,1
226,4
227,0
228,1
229,0
230,0
231,0
232,0
233,5
234,1
235,0
236,0
237,5
238,5
239,1
240,0
241,1
242,1
243,5
244,1
245,0
246,0
247,2
248,2
249,2
250,5
251,1
252,0
253,0
254,1
255,5
256,5
257,4
258,0
259,0
260,1
261,3
262,2
263,1
264,0
265,4
266,1
267,4
268,1
269,5
