ID,Employment Type
0,0
1,1
2,2
3,2
4,2
5,2
6,0
7,1
8,0
9,1
10,2
11,2
12,1
13,0
14,0
15,0
16,1
17,0
18,2
19,0
20,2
21,0
22,2
23,0
24,0
25,2
26,0
27,0
28,0
29,0
30,1
31,1
32,2
33,1
34,2
35,0
36,0
37,0
38,0
39,2
40,0
41,1
42,2
43,2
44,0
45,1
46,0
47,2
48,0
49,2
50,0
51,0
52,0
53,0
54,1
55,2
56,0
57,2
58,0
59,0
60,0
61,0
62,2
63,2
64,2
65,0
66,0
67,0
68,0
69,2
70,1
71,0
72,2
73,1
74,0
75,0
76,1
77,2
78,1
79,0
80,2
81,2
82,0
83,0
84,2
85,1
86,0
87,2
88,2
89,0
90,2
91,1
92,2
93,1
94,1
95,0
96,0
97,0
98,0
99,0
100,2
101,1
102,1
103,0
104,0
105,2
106,1
107,2
108,0
109,2
110,0
111,2
112,2
113,2
114,2
115,2
116,0
117,1
118,0
119,2
120,0
121,2
122,2
123,2
124,2
125,2
126,0
127,1
128,2
129,0
130,1
131,0
132,1
133,0
134,1
135,2
136,0
137,2
138,2
139,2
140,2
141,0
142,2
143,2
144,2
145,2
146,2
147,0
148,0
149,2
150,0
151,2
152,2
153,0
154,1
155,2
156,2
157,2
158,0
159,0
160,1
161,1
162,2
163,1
164,0
165,0
166,0
167,2
168,0
169,1
170,0
171,0
172,2
173,0
174,0
175,0
176,0
177,2
178,2
179,1
180,0
181,0
182,0
183,2
184,2
185,2
186,2
187,0
188,1
189,0
190,0
191,0
192,1
193,0
194,0
195,2
196,0
197,0
198,2
199,2
200,0
201,1
202,2
203,0
204,0
205,0
206,2
207,1
208,2
209,2
210,2
211,2
212,1
213,2
214,0
215,2
216,0
217,0
218,0
219,0
220,2
221,2
222,0
223,1
224,0
225,2
226,0
227,0
228,1
229,0
230,0
231,0
232,0
233,2
234,2
235,0
236,0
237,2
238,2
239,2
240,0
241,0
242,0
243,2
244,0
245,0
246,0
247,1
248,1
249,1
250,2
251,2
252,0
253,0
254,2
255,2
256,2
257,0
258,0
259,1
260,2
261,2
262,1
263,0
264,0
265,0
266,2
267,0
268,1
269,2
270,2
271,0
272,0
273,2
274,0
275,2
276,2
277,2
278,2
279,2
280,0
281,2
282,0
283,2
284,2
285,2
286,0
287,2
288,0
289,1
290,2
291,2
292,1
293,2
294,2
295,1
296,2
297,0
298,0
299,0
300,0
301,2
302,0
303,2
304,0
305,2
306,0
307,0
308,0
309,2
310,1
311,2
312,0
313,0
314,2
315,2
316,0
317,1
318,0
319,1
320,0
321,1
322,2
323,1
324,1
325,2
326,2
327,0
328,2
329,0
330,2
331,0
332,2
333,0
334,0
335,2
336,1
337,0
338,0
339,1
340,0
341,2
342,2
343,0
344,0
345,1
346,0
347,2
348,1
349,2
350,1
351,0
352,2
353,0
354,1
355,0
356,0
357,2
358,1
359,1
360,0
361,0
362,0
363,2
364,2
365,0
366,2
367,0
368,0
369,0
370,1
371,0
372,2
373,2
374,1
375,1
376,1
377,2
378,1
379,1
380,0
381,0
382,2
383,0
384,0
385,0
386,1
387,2
388,0
389,2
390,0
391,2
392,1
393,2
394,2
395,2
396,2
397,0
398,0
399,2
400,1
401,0
402,0
403,0
404,1
405,1
406,0
407,1
408,0
409,2
410,0
411,0
412,2
413,2
414,2
415,0
416,1
417,0
418,2
419,1
420,1
421,2
422,0
423,1
424,2
425,2
426,2
427,0
428,0
429,0
430,2
431,2
432,2
433,2
434,1
435,2
436,2
437,1
438,0
439,0
440,0
441,1
442,1
443,0
444,2
445,1
446,0
447,0
448,2
449,2
450,2
451,0
452,2
453,0
454,0
455,2
456,0
457,2
458,2
459,2
460,0
461,1
462,2
463,0
464,0
465,0
466,2
467,1
468,0
469,1
470,0
471,2
472,0
473,2
474,0
475,1
476,2
477,2
478,2
479,1
480,1
481,0
482,0
483,2
484,0
485,0
486,2
487,0
488,0
489,0
490,0
491,0
492,2
493,2
494,1
495,0
496,2
497,0
498,0
499,2
500,2
501,2
502,2
503,0
504,1
505,0
506,2
507,2
508,0
509,0
510,2
511,2
512,0
513,0
514,0
515,0
516,2
517,2
518,1
519,2
520,2
521,2
522,0
523,0
524,2
525,2
526,0
527,0
528,1
529,0
530,0
531,0
532,0
533,0
534,2
535,1
536,0
537,2
538,0
539,1
540,0
541,2
542,0
543,1
544,1
545,0
546,2
547,2
548,0
549,2
550,2
551,2
552,0
553,0
554,0
555,2
556,0
557,2
558,0
559,1
560,0
561,0
562,1
563,0
564,2
565,1
566,0
567,0
568,0
569,2
570,2
571,0
572,1
573,0
574,1
575,0
576,0
577,1
578,0
579,0
580,2
581,2
582,2
583,1
584,0
585,0
586,2
587,1
588,1
589,0
590,1
591,2
592,0
593,2
594,1
595,0
596,0
597,0
598,2
599,0
600,0
601,2
602,2
603,0
604,0
605,1
606,2
607,1
608,1
609,0
610,2
611,1
612,0
613,0
614,0
615,0
616,1
617,2
618,0
619,2
620,1
621,2
622,1
623,2
624,0
625,2
626,0
627,1
628,2
629,0
630,2
631,1
632,0
633,0
634,2
635,1
636,2
637,1
638,2
639,0
640,1
641,0
642,2
643,0
644,0
645,0
646,2
647,1
648,2
649,0
650,1
651,2
652,2
653,0
654,0
655,2
656,0
657,1
658,1
659,0
660,0
661,2
662,1
663,0
664,2
665,2
666,0
667,2
668,0
669,2
670,2
671,2
672,2
673,1
674,0
675,2
676,2
677,2
678,1
679,0
680,2
681,1
682,0
683,2
684,0
685,0
686,0
687,2
688,0
689,1
690,0
691,0
692,2
693,0
694,0
695,2
696,0
697,2
698,0
699,0
700,0
701,0
702,2
703,0
704,0
705,0
706,0
707,0
708,0
709,2
710,0
711,2
712,2
713,0
714,0
715,2
716,2
717,0
718,2
719,0
720,0
721,2
722,2
723,0
724,2
725,0
726,2
727,2
728,1
729,0
730,2
731,2
732,2
733,0
734,1
735,2
736,2
737,0
738,0
739,2
740,2
741,0
742,0
743,0
744,0
745,0
746,2
747,2
748,0
749,2
750,0
751,0
752,0
753,2
754,1
755,2
756,1
757,0
758,0
759,0
760,2
761,1
762,1
763,0
764,1
765,0
766,0
767,2
768,0
769,0
770,2
771,1
772,0
773,1
774,2
775,1
776,0
777,0
778,2
779,1
780,0
781,0
782,2
783,2
784,2
785,0
786,2
787,0
788,0
789,0
790,0
791,0
792,1
793,0
794,0
795,1
796,1
797,2
798,2
799,0
800,0
801,0
802,2
803,0
804,0
805,0
806,0
807,1
808,0
809,2
810,2
811,0
812,0
813,2
814,1
815,0
816,0
817,0
818,1
819,2
820,2
821,0
822,2
823,0
824,0
825,2
826,1
827,0
828,0
829,2
830,2
831,2
832,2
833,0
834,0
835,0
836,0
837,0
838,1
839,0
840,0
841,2
842,0
843,0
844,2
845,2
846,0
847,1
848,0
849,2
850,0
851,0
852,1
853,2
854,0
855,2
856,0
857,2
858,1
859,0
860,0
861,0
862,0
863,1
864,1
865,0
866,0
867,0
868,2
869,0
870,2
871,0
872,0
873,2
874,1
875,2
876,0
877,0
878,0
879,0
880,2
881,1
882,2
883,0
884,0
885,2
886,2
887,0
888,2
889,0
890,0
891,2
892,2
893,0
894,0
895,0
896,0
897,1
898,1
899,2
900,0
901,2
902,0
903,2
904,0
905,2
906,0
907,2
908,0
909,2
910,0
911,2
912,1
913,1
914,2
915,0
916,0
917,1
918,1
919,0
920,0
921,0
922,2
923,0
924,1
925,2
926,0
927,2
928,1
929,2
930,1
931,0
932,2
933,0
934,1
935,0
936,0
937,0
938,0
939,1
940,2
941,2
942,2
943,2
944,0
945,0
946,0
947,0
948,0
949,1
950,0
951,2
952,1
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,2
961,2
962,1
963,0
964,1
965,2
966,0
967,2
968,2
969,0
970,2
971,2
972,0
973,0
974,0
975,0
976,2
977,0
978,0
979,0
980,2
981,0
982,0
983,1
984,2
985,1
986,1
987,1
988,2
989,0
990,2
991,2
992,1
993,2
994,1
995,0
996,2
997,0
998,0
999,0
1000,0
1001,1
1002,0
1003,0
1004,1
1005,0
1006,2
1007,1
1008,0
1009,2
1010,0
1011,1
1012,2
1013,2
1014,1
1015,2
1016,2
1017,0
1018,0
1019,0
1020,0
1021,0
1022,2
1023,2
1024,2
1025,2
1026,2
1027,0
1028,2
1029,0
1030,0
1031,1
1032,1
1033,2
1034,0
1035,1
1036,0
1037,2
1038,2
1039,0
1040,1
1041,0
1042,1
1043,2
1044,2
1045,0
1046,2
1047,1
1048,1
1049,0
1050,2
1051,0
1052,1
1053,0
1054,0
1055,0
1056,2
1057,2
1058,2
1059,0
