ID,Employment Type
0,2
1,1
2,1
3,0
4,0
5,0
6,1
7,1
8,2
9,3
10,0
11,0
12,3
13,1
14,1
15,1
16,3
17,1
18,0
19,1
20,1
21,1
22,4
23,1
24,2
25,1
26,1
27,4
28,2
29,1
30,1
31,1
32,0
33,1
34,1
35,1
36,1
37,1
38,1
39,0
40,1
41,3
42,0
43,0
44,1
45,3
46,1
47,0
48,1
49,0
50,2
51,2
52,1
53,2
54,3
55,0
56,1
57,0
58,1
59,1
60,1
61,1
62,0
63,0
64,0
65,1
66,1
67,1
68,2
69,1
70,3
71,4
72,0
73,1
74,4
75,1
76,3
77,0
78,0
79,1
80,0
81,0
82,1
83,1
84,0
85,3
86,1
87,0
88,0
89,1
90,0
91,3
92,0
93,3
94,3
95,1
96,1
97,1
98,1
99,1
100,0
101,3
102,1
103,1
104,1
105,0
106,3
107,0
108,2
109,0
110,1
111,0
112,0
113,0
114,0
115,4
116,1
117,3
118,1
119,0
120,1
121,0
122,4
123,1
124,0
125,0
126,1
127,3
128,0
129,1
130,3
131,1
132,3
133,1
134,1
135,1
136,1
137,0
138,0
139,0
140,0
141,1
142,0
143,0
144,0
145,0
146,0
147,1
148,1
149,1
150,2
151,0
152,0
153,4
154,3
155,0
156,0
157,0
158,2
159,1
160,3
161,1
162,0
163,3
164,2
165,1
166,1
167,1
168,1
169,3
170,1
171,1
172,0
173,1
174,1
175,1
176,1
177,0
178,0
179,3
180,1
181,1
182,2
183,0
184,0
185,0
186,0
187,1
188,3
189,4
190,1
191,1
192,3
193,2
194,1
195,0
196,1
197,2
198,0
199,0
200,1
201,4
202,0
203,2
204,4
205,1
206,0
207,3
208,0
209,4
210,0
211,0
212,3
213,0
214,2
215,0
216,1
217,1
218,1
219,2
220,0
221,0
222,2
223,3
224,1
225,0
226,2
227,1
228,1
229,1
230,1
231,1
232,1
233,0
234,0
235,1
236,1
237,0
238,0
239,0
240,1
241,1
242,1
243,0
244,1
245,1
246,1
247,3
248,3
249,3
250,0
251,0
252,1
253,1
254,0
255,0
256,0
257,2
258,1
259,1
260,0
261,0
262,3
263,1
264,1
265,2
266,0
267,2
268,1
269,4
270,4
271,1
272,1
273,0
274,1
275,0
276,0
277,0
278,0
279,0
280,1
281,0
282,1
283,0
284,0
285,0
286,2
287,0
288,1
289,1
290,0
291,4
292,3
293,0
294,0
295,3
296,0
297,1
298,1
299,4
300,2
301,0
302,1
303,0
304,1
305,4
306,1
307,2
308,1
309,0
310,1
311,1
312,1
313,1
314,0
315,0
316,1
317,4
318,1
319,3
320,1
321,3
322,1
323,3
324,3
325,0
326,0
327,1
328,0
329,1
330,0
331,1
332,1
333,2
334,1
335,0
336,3
337,1
338,1
339,1
340,2
341,0
342,0
343,1
344,1
345,3
346,1
347,0
348,3
349,0
350,3
351,1
352,0
353,1
354,3
355,2
356,1
357,0
358,3
359,3
360,1
361,1
362,1
363,0
364,0
365,1
366,0
367,1
368,1
369,4
370,3
371,1
372,0
373,0
374,3
375,3
376,3
377,0
378,3
379,3
380,1
381,1
382,0
383,4
384,1
385,2
386,1
387,0
388,1
389,0
390,1
391,0
392,3
393,0
394,0
395,0
396,0
397,1
398,1
399,0
400,3
401,1
402,1
403,1
404,3
405,3
406,4
407,3
408,1
409,0
410,1
411,1
412,0
413,0
414,0
415,1
416,3
417,1
418,0
419,4
420,3
421,0
422,4
423,3
424,0
425,0
426,0
427,1
428,1
429,1
430,0
431,0
432,0
433,0
434,3
435,0
436,0
437,0
438,2
439,2
440,1
441,3
442,3
443,1
444,0
445,4
446,1
447,1
448,0
449,0
450,0
451,1
452,1
453,1
454,1
455,0
456,2
457,0
458,0
459,0
460,4
461,1
462,0
463,2
464,1
465,1
466,0
467,3
468,2
469,3
470,1
471,0
472,1
473,2
474,1
475,3
476,0
477,0
478,0
479,4
480,3
481,1
482,1
483,0
484,1
485,1
486,0
487,1
488,1
489,1
490,1
491,1
492,1
493,0
494,3
495,1
496,0
497,1
498,1
499,0
500,0
501,0
502,0
503,1
504,3
505,2
506,0
507,0
508,1
509,1
510,0
511,0
512,2
513,1
514,1
515,1
516,0
517,0
518,3
519,0
520,0
521,0
522,1
523,4
524,0
525,1
526,1
527,1
528,3
529,1
530,1
531,1
532,1
533,2
534,0
535,3
536,1
537,0
538,1
539,3
540,1
541,0
542,1
543,3
544,3
545,1
546,2
547,0
548,1
549,4
550,0
551,0
552,1
553,1
554,1
555,0
556,2
557,0
558,1
559,1
560,1
561,4
562,1
563,1
564,0
565,1
566,1
567,1
568,1
569,0
570,0
571,1
572,3
573,1
574,3
575,1
576,2
577,3
578,1
579,1
580,0
581,0
582,0
583,3
584,1
585,1
586,0
587,3
588,3
589,1
590,1
591,0
592,1
593,1
594,3
595,1
596,1
597,1
598,1
599,1
600,1
601,0
602,1
603,2
604,1
605,3
606,0
607,0
608,1
609,1
610,1
611,3
612,2
613,1
614,2
615,1
616,3
617,0
618,1
619,0
620,3
621,0
622,3
623,0
624,1
625,0
626,1
627,3
628,0
629,1
630,0
631,1
632,2
633,1
634,0
635,4
636,0
637,3
638,0
639,1
640,1
641,1
642,0
643,1
644,1
645,1
646,0
647,3
648,0
649,1
650,3
651,0
652,0
653,1
654,1
655,0
656,1
657,3
658,3
659,1
660,1
661,0
662,3
663,2
664,0
665,0
666,1
667,0
668,1
669,0
670,0
671,0
672,0
673,3
674,1
675,1
676,0
677,0
678,3
679,1
680,0
681,3
682,1
683,0
684,1
685,1
686,2
687,0
688,1
689,1
690,1
691,2
692,0
693,1
694,1
695,0
696,1
697,0
698,1
699,1
700,1
701,1
702,0
703,1
704,1
705,1
706,2
707,1
708,1
709,0
710,1
711,0
712,0
713,1
714,1
715,0
716,0
717,2
718,0
719,1
720,1
721,0
722,0
723,1
724,0
725,1
726,0
727,0
728,3
729,2
